"","Asteraceae.lig.","Asteraceae.tub.","Dodonaea.T.mau.167","Dodonaea.T.mau.128","Erica.T.mau.141","Ericales","Trochetia.T.mau.146","Trochetia.T.mau.174","Poaceae","Laurembergia.tetranda.type","Cyperaceae","Nymphoides.indica.type","Onagraceae","Pandanus.T.mau.131","Pandanus","Acalypha","Allophylus.T.mau.90","Aphloia.theiformis.type","Araliaceae.type","Bakerella.type.T.mau.169","Psiloxylon.mauritiana","Clematis.mauritiana.type","Dracaena.type","Eugenia","Labourdonnaisia.type.T.mau.98","Molinaea.T.mau.136","Myrtaceae.undif.","Nuxia.verticillata","Olea.type.T.mau.153","Pilea.Ficus.undif.","Polyscias.type..Araliaceae.","Rorippa.insularis.type","Sapotaceae","Syzygium","Tambourissa.purpurea.type..T.mau.101b.","Urticaceae.Moraceae.undif.","Weinmannia","Securinega.type..T.mau.8.","Alchornea.type","Artemisia.afra.type..T.mau.142.","Cycadaceae.type","Hydrocotyle.type..T.mau.135.","Podocarpus.type","Apiaceae.type","Solanaceae.type","Camellia.sinensis.type","Cordia.type","Euphorbiaceae.T.mau.112b","Euphorbiaceae.T.mau.172","Euphorbiaceae.T.mau.88.","Fabaceae","Melastomataceae","Plantago","Psidium.cattleianum","Rubiaceae.type.T.mau.121","Rubiaceae.type.T.mau.164","Rubiaceae.type.T.mau.67","Rubiaceae.type.T.mau.70","Arecaceae.type.T.mau.127","Arecaceae.type.T.mau.137","Arecaceae.type.T.mau.139","Arecaceae.tetrade.type.T.mau.2","cf..T.mau.87","not.Thalictrum.type","T.mau.100","T.mau.103","T.mau.115","T.mau.116..Proteaceae..","T.mau.12","T.mau.129b","T.mau.130","T.mau.132b","T.mau.138..Solanaceae..","T.mau.140","T.mau.143..Monimiaceae..","T.mau.143b","T.mau.147","T.mau.148","T.mau.150","T.mau.151","T.mau.151b","T.mau.152","T.mau.154","T.mau.157","T.mau.158..Oenothera..","T.mau.162","T.mau.165","T.mau.166..Solanaceae..","T.mau.168","T.mau.171","T.mau.175","T.mau.175a","T.mau.175b","T.mau.177","T.mau.178","T.mau.179","T.mau.18","T.mau.180","T.mau.181","T.mau.182","T.mau.185","T.mau.188","T.mau.189","T.mau.19","T.mau.190","T.mau.191","T.mau.202","T.mau.20b","T.mau.213","T.mau.28","T.mau.35b","T.mau.37","T.mau.43","T.mau.48","T.mau.51","T.mau.52","T.mau.57","T.mau.58","T.mau.59","T.mau.65","T.mau.75","T.mau.84","T.mau.87","T.mau.99","Cyathea","Lycopodium","Monolete.clavate.","Monolete.echinate.","Monolete.psilate.","Monolete.verrucate.","Pteris","T.mau.124.Trilete.verrucate.","T.mau.125.Trilete..large","T.mau.145.Trilete.echinate.","T.mau.161.Trilete.","T.mau.170","T.mau.184.Trilete.","T.mau.34.Trilete.reticulate.","T.mau.53.Trilete.echinate..","T.mau.54a","T.mau.54b","T.mau.54c.","T.mau.56.Trilete.","T.mau.64.Trilete.foveolate.","T.mau.93.Trilete.","Cal_yrs_BP","min","max"
"4935",0,0,0,0.019538188277087,0,0,0,0,0,0,0.00710479573712256,0,0,0.0106571936056838,0.410301953818828,0.0088809946714032,0,0,0,0,0,0,0.0834813499111901,0.00355239786856128,0,0.00355239786856128,0,0.0497335701598579,0,0.0426287744227353,0,0,0.0142095914742451,0,0.00710479573712256,0.00532859680284192,0.00710479573712256,0.0284191829484902,0,0,0.00177619893428064,0.00177619893428064,0,0,0,0,0,0.00177619893428064,0,0,0,0,0,0,0,0,0,0,0,0.00177619893428064,0,0.0408525754884547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177619893428064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177619893428064,0,0,0,0,0,0,0,0.00177619893428064,0,0,0.0710479573712256,0.00710479573712256,0.0088809946714032,0,0.136767317939609,0,0,0,0.0088809946714032,0,0,0,0,0,0,0.00177619893428064,0.00355239786856128,0.00710479573712256,0,0,0,4833,NA,NA
"5010",0,0,0,0.00727272727272727,0,0,0,0,0,0,0.00181818181818182,0,0,0.0127272727272727,0.4,0.00181818181818182,0.00181818181818182,0,0,0,0,0,0.118181818181818,0.00363636363636364,0,0.00181818181818182,0,0.0109090909090909,0.00181818181818182,0.0381818181818182,0,0,0.00545454545454545,0,0.00545454545454545,0.00181818181818182,0.00363636363636364,0.0218181818181818,0,0,0,0.00181818181818182,0,0,0,0,0,0.00363636363636364,0,0,0,0,0,0,0,0,0,0,0,0.00181818181818182,0,0.0654545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363636363636364,0,0,0,0,0,0,0,0.00181818181818182,0,0,0.0527272727272727,0.00363636363636364,0.02,0,0.16,0.00545454545454545,0.00181818181818182,0.00181818181818182,0.0181818181818182,0,0,0,0,0,0,0,0.00181818181818182,0.0181818181818182,0,0,0,4910.5,NA,NA
"5084",0,0,0,0,0,0,0,0,0.00174825174825175,0,0.013986013986014,0,0,0.0227272727272727,0.34965034965035,0,0.00174825174825175,0,0,0,0,0,0.145104895104895,0.00174825174825175,0,0.0034965034965035,0.00174825174825175,0.0157342657342657,0,0.0629370629370629,0,0,0.0122377622377622,0,0,0,0.00174825174825175,0.0227272727272727,0.00174825174825175,0,0.00174825174825175,0.0034965034965035,0,0.00174825174825175,0,0,0,0.00524475524475524,0,0,0,0.00174825174825175,0,0,0,0,0,0,0,0,0,0.0541958041958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034965034965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524475524475524,0,0,0,0,0,0,0,0.0034965034965035,0,0,0.048951048951049,0.0104895104895105,0.0367132867132867,0,0.129370629370629,0.00699300699300699,0,0,0.013986013986014,0,0,0,0,0,0,0,0.0104895104895105,0.0034965034965035,0,0,0,4991.5,NA,NA
"5156",0,0,0,0.0067911714770798,0,0,0,0,0,0,0.00169779286926995,0,0,0.0271646859083192,0.387096774193548,0.00169779286926995,0,0,0,0,0,0,0.137521222410866,0,0,0,0,0.0033955857385399,0,0.0696095076400679,0.00169779286926995,0,0.0118845500848896,0,0,0.0033955857385399,0.0033955857385399,0.0271646859083192,0,0,0.00169779286926995,0.00169779286926995,0,0,0,0,0,0.0033955857385399,0,0,0,0,0,0,0,0,0,0,0,0.00169779286926995,0,0.0373514431239389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0.0033955857385399,0,0,0,0.00169779286926995,0,0,0,0,0,0,0,0,0,0,0.0764006791171477,0,0.0169779286926995,0,0.123938879456706,0,0.00169779286926995,0.00169779286926995,0.0254668930390492,0,0,0,0,0,0,0,0.00509337860780985,0.0118845500848896,0,0,0,5069.5,NA,NA
"5232",0,0,0,0.00892857142857143,0,0,0,0,0,0,0.00357142857142857,0,0,0.0125,0.392857142857143,0.00357142857142857,0.00178571428571429,0,0,0,0,0,0.110714285714286,0,0,0,0,0.00357142857142857,0.00178571428571429,0.0446428571428571,0.00178571428571429,0,0.0267857142857143,0.00178571428571429,0.00357142857142857,0,0.00178571428571429,0.0196428571428571,0,0,0,0.00357142857142857,0,0,0,0,0,0.00178571428571429,0,0,0,0,0,0,0,0.00178571428571429,0,0,0,0.00178571428571429,0,0.0446428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178571428571429,0,0,0,0,0,0,0,0,0,0,0,0.00178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178571428571429,0,0,0.0946428571428571,0.00178571428571429,0.0125,0.00178571428571429,0.142857142857143,0.00714285714285714,0,0,0.025,0,0,0,0,0,0,0,0.00357142857142857,0.0125,0,0,0,5150,NA,NA
"5305",0,0,0,0,0,0,0,0,0,0,0.00569259962049336,0,0,0,0.447817836812144,0,0.00379506641366224,0,0,0,0,0,0.117647058823529,0,0,0,0,0.00379506641366224,0,0.0341555977229602,0,0,0.0208728652751423,0,0,0.00189753320683112,0.00189753320683112,0.00759013282732448,0.00569259962049336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759013282732448,0.00379506641366224,0,0,0.0360531309297913,0,0,0,0,0,0,0,0,0.00379506641366224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189753320683112,0,0,0.0986717267552182,0.00569259962049336,0.0189753320683112,0,0.155597722960152,0,0,0,0.00569259962049336,0,0,0,0,0,0,0,0.00379506641366224,0.00759013282732448,0,0,0,5233,NA,NA
"5379",0,0,0,0.0100334448160535,0,0,0,0,0,0,0.0100334448160535,0,0,0.0117056856187291,0.434782608695652,0,0,0,0,0,0,0,0.0752508361204013,0,0,0,0,0,0,0.0652173913043478,0,0,0.0117056856187291,0.00167224080267559,0,0,0.00501672240802676,0.0250836120401338,0,0,0,0.00334448160535117,0,0,0,0,0,0.00167224080267559,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0.0451505016722408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167224080267559,0,0,0,0,0.00167224080267559,0,0.00167224080267559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107023411371237,0.00334448160535117,0.0100334448160535,0,0.130434782608696,0.00334448160535117,0.00167224080267559,0,0.0183946488294314,0,0,0,0,0,0,0,0.00836120401337793,0.00836120401337793,0,0,0,5314,NA,NA
"5456",0,0,0,0.00374531835205993,0,0,0,0,0,0,0.0112359550561798,0,0,0.0131086142322097,0.406367041198502,0,0,0,0,0,0,0,0.101123595505618,0,0,0.00187265917602996,0,0,0.00187265917602996,0.129213483146067,0,0,0.00936329588014981,0.00374531835205993,0,0,0.00374531835205993,0.0262172284644195,0.00187265917602996,0,0.00187265917602996,0.00187265917602996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711610486891386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187265917602996,0,0,0,0.00187265917602996,0,0,0,0,0,0,0,0,0,0,0.0767790262172285,0.00561797752808989,0.0112359550561798,0,0.0842696629213483,0.00749063670411985,0,0,0.00936329588014981,0,0,0,0,0,0,0,0.00374531835205993,0.00936329588014981,0,0,0,5399,NA,NA
"5531",0,0,0,0,0,0,0,0,0.0036101083032491,0,0.00541516245487365,0,0,0.0072202166064982,0.359205776173285,0,0.00180505415162455,0,0,0,0.00180505415162455,0,0.126353790613718,0,0,0.0036101083032491,0,0.0036101083032491,0,0.135379061371841,0,0,0.00902527075812274,0,0,0.0036101083032491,0.00180505415162455,0.0288808664259928,0,0,0.00541516245487365,0.00180505415162455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722021660649819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180505415162455,0,0,0.036101083032491,0.0072202166064982,0.0270758122743682,0,0.13898916967509,0.00541516245487365,0,0,0.0108303249097473,0,0,0,0,0,0,0,0,0.00180505415162455,0,0,0,5480,NA,NA
"5606",0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0.00198412698412698,0.53968253968254,0,0.00198412698412698,0,0,0,0,0.00198412698412698,0.115079365079365,0,0,0,0,0.00198412698412698,0,0.0773809523809524,0,0,0.00595238095238095,0.00198412698412698,0.00198412698412698,0.00595238095238095,0.00396825396825397,0.00992063492063492,0,0,0,0.00992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0.0575396825396825,0.00793650793650794,0.00992063492063492,0.00198412698412698,0.0833333333333333,0.00198412698412698,0,0,0.0178571428571429,0,0,0,0,0,0,0,0.00396825396825397,0.00396825396825397,0,0,0,5567.5,NA,NA
"5683",0,0,0,0,0,0,0,0,0,0,0.00177619893428064,0,0,0,0.607460035523979,0,0,0,0,0,0,0,0.0710479573712256,0,0,0.00177619893428064,0,0.00355239786856128,0.00177619893428064,0.0763765541740675,0,0,0.00532859680284192,0.00532859680284192,0,0.00177619893428064,0,0.019538188277087,0,0,0,0.00177619893428064,0,0,0,0,0,0.00355239786856128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177619893428064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532859680284192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550621669626998,0.0106571936056838,0.0106571936056838,0,0.0674955595026643,0,0.00177619893428064,0,0.024866785079929,0,0,0,0,0,0,0,0.00177619893428064,0.00355239786856128,0,0,0,5666,NA,NA
"5758",0,0,0,0,0,0,0,0,0,0,0.00941619585687382,0,0,0,0.527306967984934,0,0,0,0,0,0,0,0.0790960451977401,0,0,0,0.00188323917137476,0.00188323917137476,0,0.0414312617702448,0,0,0.00753295668549906,0,0,0.00188323917137476,0.00564971751412429,0.032015065913371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188323917137476,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0,0,0,0,0,0.00188323917137476,0,0,0.096045197740113,0.00564971751412429,0.0263653483992467,0,0.126177024482109,0,0,0,0.00753295668549906,0,0,0,0,0,0,0,0.00188323917137476,0.00188323917137476,0,0,0,5721,NA,NA
"5810",0,0,0,0.00180831826401447,0,0,0,0,0,0,0.0054249547920434,0,0,0.0126582278481013,0.390596745027125,0,0,0,0,0,0,0,0.0687160940325497,0,0,0.00180831826401447,0,0.0054249547920434,0,0.0886075949367089,0.00180831826401447,0,0.0054249547920434,0.00361663652802893,0.00180831826401447,0,0.00723327305605787,0.0397830018083183,0,0,0,0,0.00180831826401447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325497287522604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054249547920434,0,0,0,0.00180831826401447,0,0,0,0,0,0,0,0,0,0,0.137432188065099,0.0054249547920434,0.0180831826401447,0,0.121157323688969,0.0054249547920434,0,0,0.0216998191681736,0.00180831826401447,0,0,0,0,0,0,0.00180831826401447,0.0108499095840868,0,0,0,5769,NA,NA
"5863",0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0.0018018018018018,0.473873873873874,0,0.0018018018018018,0,0,0,0,0,0.0648648648648649,0.0018018018018018,0,0,0,0.0018018018018018,0.0018018018018018,0.0738738738738739,0,0,0.00900900900900901,0.0018018018018018,0,0,0.0036036036036036,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036036036036036,0,0,0,0,0,0,0,0,0,0,0,0.0036036036036036,0,0,0,0,0,0,0,0,0,0,0,0.0018018018018018,0,0,0.127927927927928,0.0252252252252252,0.0126126126126126,0,0.0972972972972973,0.0036036036036036,0,0,0.018018018018018,0.0018018018018018,0,0,0,0,0,0,0.0036036036036036,0.00720720720720721,0,0,0,5821,NA,NA
"5914",0,0,0,0,0,0,0,0,0,0,0.00967741935483871,0,0,0.017741935483871,0.430645161290323,0,0,0,0,0,0,0,0.0725806451612903,0.00161290322580645,0,0,0,0,0,0.111290322580645,0,0,0.00967741935483871,0,0.00161290322580645,0,0.00483870967741936,0.00806451612903226,0,0,0.00161290322580645,0.00161290322580645,0,0,0,0,0,0.00161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161290322580645,0,0,0,0,0,0,0,0,0,0,0,0.00483870967741936,0,0,0.103225806451613,0.0145161290322581,0.0306451612903226,0.00161290322580645,0.104838709677419,0.0032258064516129,0.00161290322580645,0,0.0209677419354839,0,0,0,0,0,0,0,0.0032258064516129,0.00806451612903226,0,0,0,5872,NA,NA
"5966",0,0,0,0.0134932533733133,0,0,0,0,0,0,0.00899550224887556,0,0,0.00299850074962519,0.176911544227886,0,0.00149925037481259,0,0,0.00149925037481259,0,0.00449775112443778,0.0824587706146927,0.00149925037481259,0.00149925037481259,0.00299850074962519,0,0.00149925037481259,0.00299850074962519,0.172413793103448,0,0,0.0119940029985007,0,0.00149925037481259,0.00899550224887556,0.00599700149925037,0.0434782608695652,0.00149925037481259,0,0,0,0,0,0,0,0,0.00299850074962519,0,0,0,0.00149925037481259,0,0,0,0,0,0,0,0,0,0.0449775112443778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0,0.00749625187406297,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0,0,0,0.00149925037481259,0,0,0,0,0,0,0,0.00149925037481259,0,0,0.101949025487256,0.0179910044977511,0.0419790104947526,0,0.175412293853073,0,0,0,0.0419790104947526,0,0,0,0,0,0,0.00449775112443778,0,0.00449775112443778,0,0,0,5924,NA,NA
"6019",0,0,0,0.00535475234270415,0,0,0,0,0.00133868808567604,0,0.00669344042838019,0,0,0.0187416331994645,0.172690763052209,0.00267737617135207,0.00133868808567604,0,0,0,0,0,0.100401606425703,0.00267737617135207,0,0.00133868808567604,0,0,0,0.163319946452477,0,0,0.00937081659973226,0,0.00133868808567604,0.00267737617135207,0.00535475234270415,0.034805890227577,0.00133868808567604,0,0,0,0,0,0,0,0,0.0174029451137885,0,0,0,0.00267737617135207,0,0,0,0,0,0,0,0,0,0.0307898259705489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133868808567604,0,0.00133868808567604,0,0,0,0.00133868808567604,0,0,0,0,0,0,0,0.00267737617135207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923694779116466,0.0133868808567604,0.0307898259705489,0.00133868808567604,0.20615796519411,0.00133868808567604,0,0,0.0548862115127175,0,0,0,0,0,0,0.00267737617135207,0,0.00803212851405622,0,0,0,5975,NA,NA
"6070",0,0,0,0,0,0,0,0,0,0,0.00638977635782748,0,0,0.0383386581469649,0.20926517571885,0,0.00479233226837061,0,0,0,0,0,0.111821086261981,0.00319488817891374,0,0,0,0.00479233226837061,0,0.0782747603833866,0,0,0.0191693290734824,0,0,0.00159744408945687,0.00159744408945687,0.0383386581469649,0,0,0,0,0,0,0,0,0,0.0159744408945687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111821086261981,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159744408945687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926517571884984,0.00798722044728434,0.0463258785942492,0,0.282747603833866,0.00319488817891374,0,0,0.0111821086261981,0,0,0,0,0,0,0,0,0.00638977635782748,0,0,0,6023.5,NA,NA
"6120",0,0,0,0.00323101777059774,0,0,0,0,0.00161550888529887,0,0.00969305331179321,0,0,0.0274636510500808,0.323101777059774,0,0.00161550888529887,0,0,0,0,0,0.0856219709208401,0.00323101777059774,0.00161550888529887,0,0,0.00646203554119548,0,0.0904684975767367,0,0,0.012924071082391,0,0,0.00646203554119548,0.00484652665589661,0.0290791599353796,0,0,0,0,0,0,0,0,0,0.00646203554119548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306946688206785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161550888529887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161550888529887,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0.0791599353796446,0.00323101777059774,0.0452342487883683,0,0.174474959612278,0,0,0.00161550888529887,0.0258481421647819,0.00323101777059774,0,0,0,0,0,0.00323101777059774,0,0.012924071082391,0,0,0,6074,NA,NA
"6170",0,0,0,0.00385356454720617,0,0,0,0,0,0,0.0115606936416185,0,0,0.00578034682080925,0.429672447013488,0,0,0,0,0,0.00385356454720617,0,0.0847784200385356,0.00192678227360308,0,0,0,0,0,0.0944123314065511,0,0,0.0520231213872832,0,0.00192678227360308,0.00578034682080925,0.00385356454720617,0.0308285163776493,0,0,0,0.00192678227360308,0,0,0,0,0,0.0115606936416185,0,0,0,0,0,0,0,0,0,0,0.00192678227360308,0,0,0.0385356454720617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385356454720617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192678227360308,0,0,0,0.00385356454720617,0,0,0,0,0,0,0,0,0,0,0.0481695568400771,0.00192678227360308,0.0385356454720617,0,0.0963391136801541,0,0,0,0.0154142581888247,0,0,0,0,0,0,0.00385356454720617,0,0.00192678227360308,0,0,0,6124.5,NA,NA
"6220",0,0.00194552529182879,0,0,0,0,0,0,0,0,0.0233463035019455,0,0,0.0175097276264591,0.404669260700389,0,0.00194552529182879,0,0,0,0,0,0.0680933852140078,0.00194552529182879,0,0,0.00389105058365759,0.0116731517509728,0,0.0797665369649805,0,0,0.0155642023346304,0,0.00194552529182879,0.00194552529182879,0.00389105058365759,0.0272373540856031,0,0,0.00389105058365759,0.00194552529182879,0,0,0,0,0,0.00194552529182879,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0.0486381322957198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0.0622568093385214,0.0155642023346304,0.0330739299610895,0,0.134241245136187,0.00194552529182879,0.00194552529182879,0,0.00972762645914397,0,0,0,0,0,0,0,0,0.0155642023346304,0,0,0,6173,NA,NA
"6269",0,0,0,0.00566037735849057,0,0,0,0,0,0,0.00566037735849057,0,0,0.00754716981132075,0.507547169811321,0,0,0,0,0,0,0,0.0641509433962264,0,0,0,0,0.00188679245283019,0,0.060377358490566,0,0,0.0226415094339623,0.00754716981132075,0,0.00943396226415094,0.00377358490566038,0.0339622641509434,0,0,0,0,0,0,0.00188679245283019,0,0,0.00566037735849057,0,0,0,0.00377358490566038,0,0,0,0,0,0,0,0,0,0.0452830188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528301886792453,0.0113207547169811,0.0320754716981132,0,0.0905660377358491,0,0,0,0.0264150943396226,0,0,0,0,0,0,0,0,0,0,0,0,6222,NA,NA
"6320",0,0,0,0,0,0,0,0,0,0.00203665987780041,0.0264765784114053,0,0,0.00814663951120163,0.413441955193483,0,0.00203665987780041,0,0,0,0.00203665987780041,0,0.0753564154786151,0.00407331975560081,0,0.00203665987780041,0,0.00407331975560081,0.00203665987780041,0.0977596741344195,0,0,0.0386965376782077,0,0,0.00407331975560081,0.010183299389002,0.0346232179226069,0,0,0,0,0,0,0.00203665987780041,0,0,0.00814663951120163,0,0,0,0,0,0,0,0,0,0,0.00203665987780041,0,0,0.0407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203665987780041,0,0,0,0,0,0,0,0,0,0,0.0610997963340122,0.00610997963340122,0.0162932790224033,0,0.105906313645621,0.00203665987780041,0,0,0.0142566191446029,0,0,0,0,0,0,0,0,0.0122199592668024,0,0,0,6275.5,NA,NA
"6369",0,0,0,0,0,0,0,0,0,0,0.0214797136038186,0,0,0.00954653937947494,0.60381861575179,0,0,0,0,0,0,0,0.0883054892601432,0.00477326968973747,0,0,0,0,0,0.0286396181384248,0,0,0.0238663484486874,0,0,0,0,0.0119331742243437,0,0,0,0,0,0,0,0,0,0.00954653937947494,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0.0262529832935561,0,0,0,0,0,0,0,0.0119331742243437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035799522673031,0.00954653937947494,0.00954653937947494,0,0.0954653937947494,0,0,0,0.00715990453460621,0,0,0,0,0,0,0,0,0,0,0,0,6324.5,NA,NA
"6422",0,0,0,0,0,0,0,0,0,0,0.0405679513184584,0,0,0.00811359026369168,0.494929006085193,0,0,0,0,0,0,0,0.077079107505071,0.00202839756592292,0,0,0,0.00608519269776876,0,0.077079107505071,0,0,0.0162271805273834,0,0,0.0101419878296146,0,0.0202839756592292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202839756592292,0,0,0,0,0,0,0.00202839756592292,0,0,0.0446247464503043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202839756592292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202839756592292,0,0,0.0628803245436105,0.00405679513184584,0.0182555780933063,0,0.0892494929006085,0.00202839756592292,0,0,0.0141987829614604,0,0,0,0,0,0,0,0,0.00405679513184584,0,0,0,6379,NA,NA
